#        x          y          z           w
#
0.236170 0.294145 0.804505 0.975438
0.609088 0.929782 0.543971 0.593762
0.948143 0.850084 0.848842 0.866593
0.112357 0.640496 0.003108 0.596983
0.885253 0.758233 0.049859 0.866292
0.739585 0.097348 0.941661 0.633846
0.329822 0.125717 0.913230 0.655162
0.376862 0.727823 0.962212 0.843423
0.450920 0.981486 0.319530 0.867960
0.821064 0.644257 0.590103 0.641661
0.373327 0.810645 0.304755 0.514065
0.786882 0.099702 0.014059 0.570869
0.493604 0.776064 0.774398 0.659599
0.161733 0.254874 0.576501 0.914370
0.820582 0.933768 0.376016 0.949974
0.129494 0.454532 0.233223 0.650057
0.938634 0.080808 0.083887 0.661108
0.002442 0.603998 0.379133 0.790398
0.476581 0.721998 0.016350 0.557444
0.764711 0.188275 0.301726 0.591504
0.434405 0.125499 0.449667 0.590165
0.140758 0.635969 0.602631 0.611955
0.061477 0.630291 0.856682 0.744737
0.000339 0.188556 0.470188 0.860948
0.492811 0.008258 0.815768 0.552817
0.014335 0.272162 0.060501 0.669184
0.603913 0.229248 0.099365 0.537689
0.863583 0.488751 0.649533 0.690200
0.505563 0.121078 0.400384 0.564990
0.648592 0.254680 0.622022 0.753551
0.365233 0.757634 0.840899 0.782468
0.721437 0.195477 0.055737 0.684015
0.049151 0.351147 0.828249 0.612147
0.696699 0.497948 0.143701 0.683098
0.208443 0.807151 0.697084 0.530393
0.955711 0.524188 0.839532 0.673649
0.242447 0.231706 0.431081 0.706779
0.879493 0.331201 0.123311 0.974810
0.173183 0.681667 0.069267 0.715411
0.876942 0.792714 0.412228 0.853014
0.938706 0.529806 0.744870 0.543067
0.513935 0.205120 0.714593 0.722273
0.307342 0.521517 0.822467 0.914217
0.674690 0.349290 0.967589 0.601552
0.692114 0.366422 0.914806 0.769637
0.392589 0.264174 0.347443 0.550557
0.601100 0.014942 0.289342 0.657364
0.867141 0.881770 0.874388 0.915172
0.910316 0.117576 0.505157 0.890873
0.396904 0.174926 0.479840 0.984107
0.925016 0.451725 0.375795 0.857070
0.612029 0.640289 0.359253 0.965884
0.789870 0.539386 0.041721 0.565734
0.320307 0.003128 0.140967 0.690428
0.410241 0.232819 0.879389 0.701582
0.398525 0.563878 0.452213 0.804257
0.324859 0.766136 0.066725 0.855283
0.248290 0.281942 0.392388 0.896600
0.494547 0.947672 0.281133 0.779750
0.067712 0.694913 0.432590 0.895871
0.843239 0.728871 0.417981 0.674545
0.735073 0.059084 0.199988 0.663986
0.844269 0.886000 0.187937 0.851803
0.087226 0.262322 0.696745 0.991804
0.869621 0.901575 0.245019 0.593415
0.257927 0.202693 0.226512 0.987968
0.978394 0.463279 0.970073 0.887590
0.153119 0.196891 0.435430 0.850592
0.737722 0.652547 0.874816 0.680096
0.211605 0.265625 0.403750 0.626718
0.148111 0.277325 0.521633 0.649891
0.598750 0.741424 0.507775 0.842476
0.571493 0.946757 0.924219 0.924746
0.635018 0.119167 0.009002 0.545021
0.064127 0.332150 0.607187 0.556187
0.074484 0.511547 0.730111 0.729633
0.613212 0.302506 0.975694 0.879740
0.057222 0.691416 0.516503 0.791252
0.689424 0.679722 0.596173 0.513227
0.047576 0.579741 0.674254 0.874346
0.557276 0.745893 0.175458 0.806865
0.560087 0.897893 0.282457 0.747975
0.159886 0.603699 0.802609 0.739250
0.951516 0.317269 0.065508 0.720618
0.932884 0.877712 0.990992 0.944901
0.840074 0.390620 0.952031 0.594575
0.249886 0.928197 0.779961 0.943424
0.364701 0.146239 0.072346 0.594478
0.498378 0.337755 0.917583 0.592786
0.497563 0.960454 0.796018 0.790474
0.418814 0.037464 0.522005 0.738974
0.374721 0.642254 0.796452 0.881647
0.032936 0.995687 0.455133 0.865369
0.189622 0.962905 0.850673 0.518888
0.371127 0.198298 0.285345 0.939940
0.519081 0.169312 0.656024 0.735838
0.650405 0.918274 0.025516 0.745779
0.870122 0.122863 0.603553 0.977311
0.816962 0.006448 0.964105 0.688834
0.792116 0.743246 0.125512 0.775158
0.176548 0.656865 0.096314 0.534567
0.935513 0.608924 0.773662 0.532715
0.687993 0.007741 0.022574 0.659492
0.635746 0.111113 0.754876 0.504741
0.354197 0.343325 0.296508 0.585990
0.204861 0.579606 0.368833 0.868117
0.108479 0.447840 0.301415 0.713896
0.968817 0.651240 0.756366 0.647231
0.825782 0.924162 0.234944 0.872616
0.004565 0.367874 0.508348 0.681180
0.719368 0.578796 0.823387 0.724082
0.716594 0.071246 0.076600 0.970906
0.048799 0.622697 0.487650 0.942767
0.987098 0.618770 0.568267 0.696309
0.002556 0.588056 0.100000 0.510469
0.704822 0.519596 0.435987 0.507679
0.240117 0.458287 0.776069 0.999741
0.916679 0.945648 0.645693 0.938989
0.039946 0.566494 0.682260 0.834808
0.695970 0.487812 0.950270 0.701142
0.878963 0.001786 0.411264 0.756307
0.030511 0.331213 0.479251 0.507122
0.912613 0.770658 0.868876 0.787703
0.537102 0.440971 0.287039 0.511165
0.943394 0.974368 0.358319 0.958771
0.255322 0.471422 0.380843 0.783739
0.648602 0.551844 0.676479 0.790012
0.664904 0.908069 0.698670 0.595504
0.337179 0.692369 0.298545 0.769560
0.381834 0.186832 0.181253 0.875045
0.883856 0.176224 0.061077 0.753210
0.004216 0.544765 0.947291 0.858701
0.647062 0.535956 0.754270 0.808536
0.084666 0.205315 0.231558 0.526829
0.543032 0.404402 0.643100 0.510185
0.648210 0.935295 0.739565 0.641410
0.977814 0.334150 0.814729 0.875552
0.134638 0.480187 0.091456 0.813682
0.352587 0.409307 0.309830 0.992415
0.810409 0.295648 0.654527 0.767425
0.908596 0.659246 0.783874 0.824786
0.996951 0.142533 0.029525 0.600185
0.442596 0.566476 0.735986 0.758365
0.339130 0.324412 0.509280 0.547299
0.461738 0.293965 0.493963 0.610623
0.614964 0.565750 0.005125 0.650935
0.590947 0.086773 0.574597 0.770510
0.093571 0.806564 0.479015 0.791016
0.916005 0.441556 0.445517 0.564665
0.140780 0.193112 0.711859 0.552252
0.845879 0.659629 0.365415 0.529707
0.751333 0.691454 0.031355 0.753248
0.767218 0.524180 0.569047 0.513825
0.712089 0.947194 0.960987 0.893214
0.713080 0.684002 0.349437 0.979870
0.734563 0.509072 0.048580 0.794231
0.501115 0.906131 0.096904 0.993863
0.291859 0.023634 0.105399 0.833903
0.588161 0.262648 0.007398 0.505851
0.747065 0.731183 0.490656 0.700083
0.670808 0.743083 0.490600 0.667456
0.148035 0.265872 0.804844 0.564588
0.387636 0.507429 0.867827 0.666359
0.397788 0.463383 0.345017 0.752506
0.732953 0.386598 0.746641 0.623965
0.511144 0.974808 0.348374 0.611779
0.560253 0.401978 0.364872 0.850683
0.635121 0.533415 0.396658 0.646976
0.614658 0.064387 0.973227 0.957795
0.218029 0.238034 0.553001 0.534293
0.179379 0.329981 0.557805 0.883604
0.718796 0.230535 0.835799 0.850947
0.481787 0.438069 0.608859 0.895659
0.883415 0.440780 0.959540 0.834295
0.563441 0.319171 0.769131 0.608807
0.941081 0.896935 0.193670 0.527079
0.442040 0.254495 0.446951 0.592144
0.129629 0.875124 0.524878 0.560807
0.899233 0.969204 0.767951 0.921781
0.284835 0.462365 0.032211 0.574842
0.205442 0.220372 0.971955 0.626149
0.602860 0.586059 0.625430 0.695898
0.906270 0.305154 0.781445 0.832953
0.364781 0.571388 0.337536 0.668492
0.340179 0.531495 0.803231 0.852793
0.349737 0.127729 0.304428 0.753566
0.286916 0.791617 0.633960 0.564248
0.478491 0.435935 0.644209 0.512141
0.872804 0.196338 0.191652 0.973012
0.151657 0.643162 0.006193 0.566710
0.587921 0.217615 0.634780 0.672113
0.756092 0.827349 0.329126 0.995384
0.089198 0.279036 0.774969 0.752588
0.945824 0.737092 0.380736 0.835376
0.293870 0.116301 0.934933 0.921870
0.071914 0.943103 0.842950 0.586275
0.305916 0.334271 0.807076 0.581308
0.191356 0.228688 0.221932 0.556061
0.462098 0.459903 0.003357 0.868842
0.447412 0.603122 0.367798 0.711022
0.391254 0.015799 0.776388 0.872016
0.865872 0.764336 0.643241 0.758790
0.402167 0.609823 0.102053 0.623220
0.742084 0.664743 0.980610 0.992678
0.431839 0.436539 0.767099 0.638847
0.901802 0.715172 0.206414 0.705091
0.702141 0.913931 0.737699 0.617257
0.186432 0.643712 0.824464 0.732966
0.865873 0.075676 0.653496 0.834175
0.079847 0.720371 0.293595 0.995233
0.321847 0.712214 0.630753 0.546719
0.843900 0.497414 0.878713 0.701409
0.863901 0.711039 0.456044 0.706907
0.761978 0.086869 0.788309 0.984782
0.650198 0.475976 0.143013 0.786641
0.243930 0.943344 0.705333 0.689468
0.799920 0.219439 0.062880 0.746165
0.074654 0.958928 0.767345 0.800950
0.580362 0.003386 0.443021 0.614274
0.844615 0.274194 0.560486 0.501448
0.834078 0.832458 0.472191 0.541857
0.662571 0.811748 0.828822 0.555398
0.668690 0.000627 0.878867 0.750534
0.564657 0.776899 0.481737 0.717657
0.380641 0.450832 0.227883 0.890807
0.952387 0.812881 0.962909 0.960520
0.864487 0.497551 0.573537 0.689694
0.940999 0.086848 0.975603 0.803458
0.087052 0.000776 0.235335 0.950268
0.011297 0.949311 0.590378 0.960872
0.083215 0.953133 0.008010 0.647078
0.011818 0.032435 0.384459 0.694407
0.839873 0.117731 0.425389 0.820928
0.093228 0.885755 0.348421 0.813039
0.492331 0.234126 0.434374 0.603230
0.392484 0.540634 0.934698 0.853915
0.152203 0.953547 0.107535 0.893704
0.986619 0.457078 0.299006 0.889683
0.099920 0.395396 0.661131 0.633951
0.444485 0.851094 0.441079 0.815275
0.236854 0.960805 0.707327 0.787979
0.239322 0.879454 0.758134 0.913045
0.003484 0.821254 0.883939 0.818649
0.699178 0.660328 0.561226 0.780887
0.125281 0.207080 0.441027 0.507572
0.080687 0.758171 0.982349 0.906107
0.700168 0.862141 0.423926 0.881932
0.637085 0.361704 0.924261 0.761009
0.741574 0.603738 0.881379 0.845178
0.005926 0.189035 0.439979 0.821615
0.720153 0.638686 0.456648 0.843497
0.769120 0.184225 0.797753 0.626721
0.806279 0.002443 0.348253 0.639233
0.223039 0.600003 0.763841 0.706419
0.214675 0.866434 0.704345 0.757089
0.485917 0.064176 0.596619 0.900987
0.829364 0.194194 0.828187 0.520559
0.562612 0.079403 0.482002 0.527038
0.245002 0.855122 0.445038 0.828593
0.406842 0.351820 0.017155 0.971636
0.416459 0.296494 0.757910 0.852016
0.851401 0.154707 0.971886 0.558041
0.467984 0.269051 0.593469 0.534211
0.646137 0.472094 0.547041 0.744953
0.911207 0.479405 0.309687 0.744582
0.737112 0.819871 0.899151 0.863780
0.276736 0.933467 0.194042 0.830033
0.851362 0.277236 0.865511 0.832310
0.022988 0.095472 0.835335 0.999704
0.276670 0.779878 0.831048 0.632412
0.893633 0.717152 0.171507 0.561956
0.817809 0.135577 0.307197 0.749246
0.453057 0.103239 0.453068 0.741983
0.360026 0.692167 0.117602 0.615481
0.578146 0.289806 0.103203 0.837194
0.128519 0.037118 0.889430 0.811502
0.687657 0.881355 0.525782 0.789240
0.272290 0.902572 0.792244 0.604138
0.871548 0.773764 0.464770 0.821452
0.594754 0.757122 0.546663 0.932362
0.905510 0.283326 0.059177 0.957032
0.512605 0.963129 0.949249 0.815076
0.504182 0.551954 0.187228 0.681071
0.558547 0.405652 0.891585 0.942639
0.085071 0.485600 0.978379 0.932877
0.821322 0.513355 0.595300 0.846041
0.692171 0.160017 0.867605 0.535613
0.064153 0.532611 0.682217 0.528187
0.914991 0.803388 0.456057 0.839888
0.461056 0.532300 0.577886 0.813130
0.373315 0.220537 0.579982 0.922271
0.731141 0.011783 0.815317 0.972781
0.090087 0.503034 0.714325 0.918045
0.050231 0.242515 0.479641 0.864161
0.334862 0.427831 0.092003 0.614047
0.686077 0.596844 0.953543 0.792745
0.975013 0.666348 0.544488 0.634815
0.619002 0.816104 0.046634 0.945341
0.311526 0.198850 0.076608 0.743615
0.131107 0.134735 0.000964 0.774123
0.622244 0.150407 0.144484 0.588889
0.903127 0.768306 0.291077 0.637951
0.165176 0.751467 0.407383 0.937358
0.719019 0.418926 0.108120 0.935698
0.068358 0.346784 0.050135 0.508859
0.699556 0.025509 0.626875 0.766652
0.853721 0.284667 0.585536 0.714710
0.025217 0.356178 0.179612 0.512912
0.870485 0.505946 0.927839 0.939425
0.882278 0.682381 0.978623 0.627159
0.063761 0.555926 0.296309 0.751879
0.393876 0.336349 0.697790 0.538184
0.487093 0.235535 0.614089 0.530525
0.746741 0.308040 0.945430 0.942518
0.287033 0.028051 0.119732 0.576404
0.113061 0.947081 0.449172 0.656768
0.192933 0.063033 0.923459 0.675673
0.373242 0.286411 0.096909 0.878480
0.778791 0.037296 0.033893 0.651258
0.060015 0.768643 0.849910 0.832679
0.104024 0.857565 0.613991 0.541776
0.477948 0.239906 0.225135 0.696600
0.785970 0.995324 0.356428 0.712817
0.100005 0.893933 0.695799 0.676348
0.309979 0.152443 0.410046 0.815191
0.662752 0.184421 0.747940 0.920232
0.962109 0.224777 0.401946 0.557323
0.793273 0.420667 0.272765 0.764742
0.447584 0.648298 0.493067 0.647545
0.967120 0.328604 0.187434 0.822306
0.201577 0.914372 0.783019 0.615236
0.869942 0.439463 0.231890 0.724605
0.623134 0.047934 0.042125 0.620874
0.464888 0.070772 0.715781 0.924007
0.043849 0.524074 0.235677 0.713887
0.448974 0.060716 0.779764 0.518721
0.919431 0.828164 0.541286 0.857458
0.496977 0.171452 0.203705 0.926607
0.860775 0.655859 0.088781 0.690519
0.746864 0.243581 0.293215 0.927358
0.187554 0.064321 0.615828 0.553233
0.088383 0.864979 0.777045 0.914379
0.984402 0.945538 0.233367 0.743961
0.764921 0.715455 0.242351 0.604283
0.060739 0.427573 0.576187 0.649161
0.146373 0.908711 0.174815 0.952519
0.676933 0.260526 0.340055 0.586519
0.505392 0.750979 0.427094 0.562173
0.073126 0.219539 0.702419 0.867289
0.604165 0.569581 0.681466 0.631147
0.978488 0.002150 0.055229 0.619528
0.138546 0.086442 0.407756 0.982111
0.582887 0.071155 0.055298 0.697920
0.662193 0.790956 0.548854 0.609438
0.663161 0.816679 0.034690 0.800875
0.963935 0.976214 0.649662 0.510074
0.656272 0.445156 0.835381 0.991222
0.755289 0.257819 0.584801 0.662293
0.819818 0.050963 0.519251 0.796483
0.278256 0.610486 0.678005 0.709824
0.128804 0.888175 0.645730 0.906924
0.107377 0.509321 0.765622 0.939784
0.614588 0.132503 0.964877 0.726526
0.685813 0.987994 0.635224 0.574112
0.117080 0.641329 0.891669 0.611682
0.368378 0.528183 0.267921 0.788329
0.675613 0.092289 0.271602 0.845644
0.213425 0.204948 0.543477 0.623851
0.755211 0.226312 0.294621 0.628516
0.020210 0.315436 0.443605 0.706784
0.465370 0.839316 0.238814 0.508447
0.533270 0.442284 0.209730 0.959391
0.912420 0.185512 0.701778 0.655445
0.505690 0.139349 0.063707 0.958127
0.296730 0.286317 0.694252 0.974876
0.131571 0.802168 0.557917 0.787717
0.922306 0.714980 0.641510 0.551316
0.527708 0.775565 0.433705 0.938789
0.638466 0.367722 0.415325 0.956128
0.730621 0.462584 0.431592 0.774990
0.100223 0.492364 0.718529 0.576513
0.696077 0.681872 0.820826 0.512149
0.882302 0.486258 0.596439 0.991034
0.505719 0.931956 0.354146 0.913522
0.871595 0.120916 0.990162 0.685993
0.657168 0.118787 0.692303 0.788229
0.805868 0.980475 0.469748 0.737739
0.799926 0.384466 0.994870 0.783126
0.688550 0.848817 0.510280 0.516523
0.190503 0.619946 0.921101 0.652478
0.409155 0.494892 0.720731 0.544223
0.284067 0.461486 0.951409 0.688161
0.256422 0.369616 0.853905 0.792822
0.807746 0.581660 0.193876 0.794237
0.151736 0.126288 0.354184 0.767608
0.466489 0.393262 0.161009 0.641443
0.140045 0.386120 0.621451 0.661045
0.246989 0.467855 0.793587 0.993933
0.459272 0.877438 0.400312 0.731052
0.016173 0.395409 0.254635 0.515997
0.053637 0.800888 0.967978 0.993392
0.223003 0.819303 0.446806 0.983985
0.292643 0.280036 0.145348 0.517633
0.346696 0.056545 0.889248 0.831113
0.345014 0.284343 0.229962 0.587359
0.103277 0.937333 0.602195 0.658285
0.046056 0.424596 0.127034 0.659823
0.260753 0.476907 0.992831 0.844400
0.598831 0.916178 0.851600 0.707398
0.308773 0.029727 0.100034 0.876186
0.352274 0.786298 0.615520 0.727177
0.420094 0.140581 0.570665 0.693286
0.716158 0.079485 0.949408 0.514780
0.141798 0.928051 0.676371 0.859600
0.090494 0.746712 0.973066 0.966171
0.126601 0.591782 0.318281 0.609117
0.891676 0.226387 0.293081 0.955007
0.996748 0.312594 0.919455 0.935256
0.485616 0.312844 0.378214 0.514931
0.339587 0.623234 0.271409 0.581846
0.499566 0.158586 0.648733 0.912571
0.005750 0.667112 0.438741 0.985182
0.587969 0.172011 0.833344 0.726216
0.610900 0.196031 0.947725 0.848901
0.453298 0.067251 0.971269 0.967393
0.777298 0.309886 0.047964 0.578440
0.470283 0.560713 0.940712 0.785970
0.921350 0.083700 0.185754 0.792242
0.296102 0.042033 0.707611 0.756305
0.390266 0.531286 0.198196 0.938626
0.118257 0.367676 0.206420 0.898364
0.464687 0.701493 0.795763 0.965058
0.664242 0.267323 0.562451 0.970045
0.478778 0.644294 0.781847 0.580481
0.563783 0.181308 0.062331 0.822886
0.963107 0.099873 0.182539 0.746316
0.914767 0.887650 0.873701 0.977030
0.458503 0.232359 0.293164 0.836061
0.671616 0.487591 0.796285 0.858140
0.413796 0.065297 0.419078 0.672622
0.606121 0.792011 0.130551 0.612191
0.648699 0.597263 0.899502 0.858119
0.821492 0.778256 0.897659 0.987674
0.223115 0.971799 0.683151 0.942113
0.897385 0.652411 0.165067 0.547601
0.520235 0.806308 0.343911 0.637854
0.298011 0.964114 0.140332 0.961481
0.033457 0.588037 0.587019 0.781082
0.276384 0.040316 0.246926 0.895446
0.327940 0.914212 0.652889 0.836946
0.446581 0.665731 0.055539 0.749532
0.481563 0.982116 0.535127 0.518057
0.494714 0.695928 0.838090 0.718822
0.323392 0.945489 0.147255 0.850030
0.437839 0.517142 0.619675 0.799698
0.846940 0.675672 0.491605 0.926262
0.684142 0.828345 0.662614 0.630676
0.929986 0.918701 0.578549 0.858986
0.109473 0.662338 0.883572 0.945985
0.888431 0.341163 0.215376 0.860896
0.319553 0.923060 0.573851 0.854432
0.225053 0.542447 0.237855 0.817386
0.955692 0.330127 0.670823 0.665780
0.689132 0.336425 0.468137 0.826293
0.582081 0.140668 0.327858 0.920769
0.244579 0.757144 0.180362 0.684272
0.950934 0.230335 0.901803 0.702056
0.862188 0.557277 0.620371 0.812991
0.371569 0.953817 0.754444 0.736391
0.792121 0.876067 0.449800 0.739140
0.307504 0.140697 0.812825 0.547902
0.190592 0.355245 0.688674 0.821089
0.714573 0.966414 0.039308 0.854298
0.990945 0.968974 0.332213 0.529985
0.293408 0.334531 0.203701 0.933098
0.084354 0.110335 0.011066 0.737507
0.033302 0.499972 0.799186 0.822531
0.352134 0.943795 0.228116 0.740084
0.895506 0.547244 0.892073 0.873635
0.303069 0.470104 0.608033 0.546193
0.115961 0.017792 0.367454 0.800658
0.787193 0.405185 0.778009 0.774502
0.673538 0.494278 0.697370 0.970960
0.922570 0.653708 0.837431 0.678307
0.783676 0.398918 0.056197 0.868856
0.213892 0.691677 0.542179 0.694351
0.024684 0.756841 0.315362 0.680365
0.839808 0.851396 0.518829 0.525848
0.153030 0.804602 0.782911 0.785041
0.095488 0.571136 0.314997 0.935706
0.916603 0.200848 0.749051 0.507024
0.147756 0.347019 0.109936 0.745517
0.790150 0.401117 0.225479 0.500720
0.702752 0.572324 0.506265 0.739229
0.756292 0.268446 0.580003 0.665165
0.014402 0.218149 0.344648 0.538483
0.462368 0.128617 0.185127 0.959053
0.831214 0.233394 0.480642 0.823527
0.419789 0.430365 0.303428 0.514724
0.482863 0.095557 0.934680 0.610918
0.858220 0.601589 0.567728 0.995502
0.381190 0.476465 0.249457 0.700575
0.599613 0.606000 0.738524 0.992583
0.870057 0.746290 0.959338 0.713556
0.353202 0.066771 0.928814 0.823919
0.586818 0.331224 0.393556 0.947148
0.323028 0.166000 0.288027 0.849534
0.363334 0.668025 0.767337 0.536683
0.466305 0.388503 0.055702 0.894327
0.156002 0.096084 0.782773 0.655356
0.389897 0.002775 0.399596 0.554383
0.572609 0.953902 0.623484 0.967724
0.322280 0.286504 0.201895 0.674752
0.095702 0.476327 0.737862 0.590853
0.240627 0.587821 0.564465 0.886955
0.888069 0.132893 0.521528 0.882923
0.933872 0.283680 0.741492 0.889409
0.577716 0.500995 0.736356 0.716242
0.421542 0.971553 0.402968 0.682353
0.825016 0.970491 0.137520 0.918692
0.444276 0.846013 0.019873 0.682081
0.124872 0.513258 0.352716 0.695736
0.059449 0.676040 0.091958 0.976325
0.386120 0.933016 0.728426 0.815102
0.039859 0.948316 0.543404 0.627590
0.251685 0.502795 0.498159 0.981502
0.728339 0.714234 0.175238 0.733684
0.005727 0.490925 0.039242 0.579428
0.610085 0.859045 0.312076 0.586912
0.506888 0.487585 0.747859 0.930446
0.173604 0.306640 0.450829 0.884044
0.337302 0.565951 0.593021 0.618196
0.750811 0.085835 0.279294 0.720520
0.729086 0.694635 0.451778 0.883476
0.432006 0.135394 0.747955 0.932501
0.739748 0.570552 0.716504 0.775553
0.166001 0.900325 0.383556 0.659604
0.098725 0.413774 0.434550 0.510210
0.999820 0.558944 0.138975 0.933705
0.881326 0.385869 0.552602 0.526561
0.115274 0.569469 0.470005 0.609706
0.268257 0.963135 0.506044 0.637110
0.980968 0.271470 0.356078 0.706799
0.236297 0.730237 0.104078 0.839175
0.385294 0.166967 0.478099 0.960340
0.179470 0.499872 0.822796 0.578149
0.871145 0.781756 0.697781 0.827597
0.995872 0.168782 0.362926 0.845764
0.910196 0.684105 0.218439 0.956899
0.449152 0.567550 0.885356 0.580303
0.784700 0.383389 0.896902 0.915012
